"","year","type_of_violence","latitude","longitude","geom_wkt","country","date_start","date_end"
"202",1999,2,17.366667,0.087222,"POINT (0.087222 17.366667)","Mali","1999-07-14 00:00:00.000","1999-07-14 00:00:00.000"
"203",1999,2,16.271667,-0.044722,"POINT (-0.044722 16.271667)","Mali","1999-08-13 00:00:00.000","1999-08-13 00:00:00.000"
"204",1999,2,16.07979,-1.76981,"POINT (-1.76981 16.07979)","Mali","1999-08-14 00:00:00.000","1999-08-14 00:00:00.000"
"205",1999,2,16.908889,-0.356667,"POINT (-0.356667 16.908889)","Mali","1999-10-16 00:00:00.000","1999-10-16 00:00:00.000"
"206",2004,2,20,-3,"POINT (-3 20)","Mali","2004-08-01 00:00:00.000","2004-08-31 00:00:00.000"
"207",2004,2,17.033333,-1.4,"POINT (-1.4 17.033333)","Mali","2004-09-11 00:00:00.000","2004-09-11 00:00:00.000"
"208",2002,2,14.4583,-2.82606,"POINT (-2.82606 14.4583)","Mali","2002-01-01 00:00:00.000","2002-12-31 00:00:00.000"
"209",2012,2,14.40683,-2.35068,"POINT (-2.35068 14.40683)","Mali","2012-05-22 00:00:00.000","2012-05-25 00:00:00.000"
"210",2017,2,14.49119,-2.71887,"POINT (-2.71887 14.49119)","Mali","2017-06-16 00:00:00.000","2017-06-19 00:00:00.000"
"211",2017,2,14.48737,-2.741,"POINT (-2.741 14.48737)","Mali","2017-06-16 00:00:00.000","2017-06-19 00:00:00.000"
"212",2018,2,14.080134,-4.841349,"POINT (-4.841349 14.080134)","Mali","2018-01-20 00:00:00.000","2018-01-31 00:00:00.000"
"213",2018,2,14.451133,-3.15158,"POINT (-3.15158 14.451133)","Mali","2018-01-21 00:00:00.000","2018-01-21 00:00:00.000"
"214",2018,2,14.0669,-3.3432,"POINT (-3.3432 14.0669)","Mali","2018-02-10 00:00:00.000","2018-02-10 00:00:00.000"
"215",2018,2,14.666667,-4,"POINT (-4 14.666667)","Mali","2018-03-05 00:00:00.000","2018-03-12 00:00:00.000"
"216",2018,2,14.080134,-4.841349,"POINT (-4.841349 14.080134)","Mali","2018-03-21 00:00:00.000","2018-04-20 00:00:00.000"
"217",2018,2,15.0667,-3.5735,"POINT (-3.5735 15.0667)","Mali","2018-04-27 00:00:00.000","2018-04-27 00:00:00.000"
"218",2018,2,14.5733,-3.0653,"POINT (-3.0653 14.5733)","Mali","2018-04-27 00:00:00.000","2018-04-27 00:00:00.000"
"219",2018,2,14.4291,-3.03609,"POINT (-3.03609 14.4291)","Mali","2018-05-28 00:00:00.000","2018-05-28 00:00:00.000"
"220",2018,2,14.4609,-3.05639,"POINT (-3.05639 14.4609)","Mali","2018-10-21 00:00:00.000","2018-10-21 00:00:00.000"
"221",2018,2,14.339856,-2.948679,"POINT (-2.948679 14.339856)","Mali","2018-11-10 00:00:00.000","2018-11-10 00:00:00.000"
"222",2018,2,14.39763,-3.076937,"POINT (-3.076937 14.39763)","Mali","2018-11-19 00:00:00.000","2018-11-19 00:00:00.000"
"223",2018,2,14.4609,-3.05639,"POINT (-3.05639 14.4609)","Mali","2018-12-12 00:00:00.000","2018-12-12 00:00:00.000"
"224",2019,2,13.6226,-3.3705,"POINT (-3.3705 13.6226)","Mali","2019-02-01 00:00:00.000","2019-02-01 00:00:00.000"
"225",2019,2,14.0457,-3.86499,"POINT (-3.86499 14.0457)","Mali","2019-03-25 00:00:00.000","2019-03-26 00:00:00.000"
"226",2019,2,13.689222,-3.640596,"POINT (-3.640596 13.689221999999999)","Mali","2019-03-26 00:00:00.000","2019-03-26 00:00:00.000"
"227",2019,2,14.451133,-3.15158,"POINT (-3.15158 14.451133)","Mali","2019-06-09 00:00:00.000","2019-06-10 00:00:00.000"
"228",2019,2,14.339856,-2.948679,"POINT (-2.948679 14.339856)","Mali","2019-10-06 00:00:00.000","2019-10-06 00:00:00.000"
"229",2019,2,14.7538,-3.00129,"POINT (-3.00129 14.7538)","Mali","2019-10-06 00:00:00.000","2019-10-06 00:00:00.000"
"230",2019,2,14.39763,-3.076937,"POINT (-3.076937 14.39763)","Mali","2019-11-04 00:00:00.000","2019-11-04 00:00:00.000"
"231",2019,2,14.39763,-3.076937,"POINT (-3.076937 14.39763)","Mali","2019-12-23 00:00:00.000","2019-12-25 00:00:00.000"
"232",2020,2,14.464,-3.30849,"POINT (-3.30849 14.464)","Mali","2020-02-17 00:00:00.000","2020-02-17 00:00:00.000"
"233",2020,2,14.349621,-3.611147,"POINT (-3.611147 14.349621)","Mali","2020-04-21 00:00:00.000","2020-04-21 00:00:00.000"
"234",2012,2,16.271667,-0.044722,"POINT (-0.044722 16.271667)","Mali","2012-06-27 00:00:00.000","2012-06-27 00:00:00.000"
"235",2012,2,16.271667,-0.044722,"POINT (-0.044722 16.271667)","Mali","2012-11-13 00:00:00.000","2012-11-15 00:00:00.000"
"236",2012,2,15.840366,1.359345,"POINT (1.359345 15.840366)","Mali","2012-11-16 00:00:00.000","2012-11-16 00:00:00.000"
"237",2012,2,15.6597,0.5022,"POINT (0.5022 15.6597)","Mali","2012-11-16 00:00:00.000","2012-11-16 00:00:00.000"
"238",2012,2,16.271667,-0.044722,"POINT (-0.044722 16.271667)","Mali","2012-11-16 00:00:00.000","2012-11-19 00:00:00.000"
"239",2012,2,15.9182,2.4022,"POINT (2.4022 15.9182)","Mali","2012-11-16 00:00:00.000","2012-11-19 00:00:00.000"
"240",1991,1,17,-4,"POINT (-4 17)","Mali","1991-05-01 00:00:00.000","1991-05-31 00:00:00.000"
"241",1991,1,16.41453,-3.670749,"POINT (-3.670749 16.41453)","Mali","1991-05-20 00:00:00.000","1991-05-20 00:00:00.000"
"242",1991,1,20,-3,"POINT (-3 20)","Mali","1991-07-27 00:00:00.000","1991-07-27 00:00:00.000"
"243",1991,1,16.770456,-3.005588,"POINT (-3.005588 16.770456)","Mali","1991-08-27 00:00:00.000","1991-08-29 00:00:00.000"
"244",1991,1,17,-4,"POINT (-4 17)","Mali","1991-08-28 00:00:00.000","1991-08-28 00:00:00.000"
"245",1991,1,16.41453,-3.670749,"POINT (-3.670749 16.41453)","Mali","1991-11-09 00:00:00.000","1991-11-09 00:00:00.000"
"246",1992,1,20,-3,"POINT (-3 20)","Mali","1992-05-01 00:00:00.000","1992-05-31 00:00:00.000"
"247",1992,1,14.8252,-5.2547,"POINT (-5.2547 14.8252)","Mali","1992-07-06 00:00:00.000","1992-07-06 00:00:00.000"
"248",1992,1,20,-3,"POINT (-3 20)","Mali","1992-07-23 00:00:00.000","1992-07-23 00:00:00.000"
"249",2012,2,16.271667,-0.044722,"POINT (-0.044722 16.271667)","Mali","2012-04-02 00:00:00.000","2012-04-02 00:00:00.000"
"250",2012,2,20.198611,1.011389,"POINT (1.011389 20.198611)","Mali","2012-04-29 00:00:00.000","2012-04-29 00:00:00.000"
"251",2012,2,16.770456,-3.005588,"POINT (-3.005588 16.770456)","Mali","2012-10-02 00:00:00.000","2012-10-02 00:00:00.000"
"252",2014,2,20.01361,2.26306,"POINT (2.26306 20.01361)","Mali","2014-11-19 00:00:00.000","2014-11-19 00:00:00.000"
"253",2015,2,18.441111,1.407778,"POINT (1.407778 18.441111)","Mali","2015-12-24 00:00:00.000","2015-12-24 00:00:00.000"
"254",2015,2,20.412868,1.656876,"POINT (1.656876 20.412868)","Mali","2015-12-24 00:00:00.000","2015-12-24 00:00:00.000"
"255",2015,2,18.441111,1.407778,"POINT (1.407778 18.441111)","Mali","2015-12-25 00:00:00.000","2015-12-25 00:00:00.000"
"256",2012,2,20,-3,"POINT (-3 20)","Mali","2012-03-10 00:00:00.000","2012-03-15 00:00:00.000"
"257",2012,2,15.736902,0.780081,"POINT (0.780081 15.736902)","Mali","2012-03-15 00:00:00.000","2012-03-15 00:00:00.000"
"258",2012,2,15.736902,0.780081,"POINT (0.780081 15.736902)","Mali","2012-03-25 00:00:00.000","2012-03-25 00:00:00.000"
"259",2012,1,20,-3,"POINT (-3 20)","Mali","2012-01-16 00:00:00.000","2012-02-21 00:00:00.000"
"260",2012,1,15.9182,2.4022,"POINT (2.4022 15.9182)","Mali","2012-01-16 00:00:00.000","2012-01-17 00:00:00.000"
"261",2012,1,19.461389,0.858889,"POINT (0.858889 19.461389)","Mali","2012-01-17 00:00:00.000","2012-01-20 00:00:00.000"
"262",2012,1,20.198611,1.011389,"POINT (1.011389 20.198611)","Mali","2012-01-17 00:00:00.000","2012-01-20 00:00:00.000"
"263",2012,1,19.461389,0.858889,"POINT (0.858889 19.461389)","Mali","2012-01-24 00:00:00.000","2012-01-24 00:00:00.000"
"264",2012,1,19.461389,0.858889,"POINT (0.858889 19.461389)","Mali","2012-01-24 00:00:00.000","2012-01-24 00:00:00.000"
"265",2012,1,20,-3,"POINT (-3 20)","Mali","2012-02-03 00:00:00.000","2012-02-04 00:00:00.000"
"266",2012,1,15.9322,-3.9906,"POINT (-3.9906 15.9322)","Mali","2012-02-04 00:00:00.000","2012-02-04 00:00:00.000"
"267",2012,1,19.939288,2.974957,"POINT (2.974957 19.939288)","Mali","2012-02-06 00:00:00.000","2012-02-08 00:00:00.000"
"268",2012,1,20.198611,1.011389,"POINT (1.011389 20.198611)","Mali","2012-02-14 00:00:00.000","2012-02-14 00:00:00.000"
"269",2012,1,18.441111,1.407778,"POINT (1.407778 18.441111)","Mali","2012-02-22 00:00:00.000","2012-02-22 00:00:00.000"
"270",2012,1,13.684268,-6.370286,"POINT (-6.370286 13.684268)","Mali","2012-02-24 00:00:00.000","2012-02-24 00:00:00.000"
"271",2012,1,14.99458,0.230865,"POINT (0.230865 14.99458)","Mali","2012-02-25 00:00:00.000","2012-02-25 00:00:00.000"
"272",2012,1,16.955,-0.34861,"POINT (-0.34861 16.955)","Mali","2012-03-29 00:00:00.000","2012-03-29 00:00:00.000"
"273",2012,1,16.271667,-0.044722,"POINT (-0.044722 16.271667)","Mali","2012-03-31 00:00:00.000","2012-03-31 00:00:00.000"
"274",2013,1,18.043889,0.603056,"POINT (0.603056 18.043889)","Mali","2013-06-05 00:00:00.000","2013-06-05 00:00:00.000"
"275",2013,1,15.7118,-4.9118,"POINT (-4.9118 15.7118)","Mali","2013-09-11 00:00:00.000","2013-09-11 00:00:00.000"
"276",2013,1,16.66166,2.70226,"POINT (2.70226 16.66166)","Mali","2013-11-08 00:00:00.000","2013-11-08 00:00:00.000"
"277",2014,1,18.441111,1.407778,"POINT (1.407778 18.441111)","Mali","2014-05-17 00:00:00.000","2014-05-17 00:00:00.000"
"278",2014,1,18.441111,1.407778,"POINT (1.407778 18.441111)","Mali","2014-05-21 00:00:00.000","2014-05-21 00:00:00.000"
"279",2015,1,17.729444,0.206111,"POINT (0.206111 17.729444)","Mali","2015-01-20 00:00:00.000","2015-01-20 00:00:00.000"
"280",2015,1,16.41453,-3.67075,"POINT (-3.67075 16.41453)","Mali","2015-04-29 00:00:00.000","2015-04-29 00:00:00.000"
"281",2015,1,15.7118,-4.9118,"POINT (-4.9118 15.7118)","Mali","2015-04-29 00:00:00.000","2015-04-29 00:00:00.000"
"282",2015,1,16.25705,-3.40126,"POINT (-3.40126 16.25705)","Mali","2015-05-02 00:00:00.000","2015-05-02 00:00:00.000"
"283",2015,1,14.45722,-4.9169,"POINT (-4.9169 14.45722)","Mali","2015-05-05 00:00:00.000","2015-05-05 00:00:00.000"
"284",2015,1,16.602794,-3.399788,"POINT (-3.399788 16.602794)","Mali","2015-05-11 00:00:00.000","2015-05-11 00:00:00.000"
"285",2015,1,15.85207,-2.78604,"POINT (-2.78604 15.85207)","Mali","2015-05-18 00:00:00.000","2015-05-18 00:00:00.000"
"286",2017,1,16.770456,-3.005588,"POINT (-3.005588 16.770456)","Mali","2017-03-05 00:00:00.000","2017-03-05 00:00:00.000"
"287",2012,1,20.198611,1.011389,"POINT (1.011389 20.198611)","Mali","2012-01-17 00:00:00.000","2012-01-20 00:00:00.000"
"288",2012,1,19.461389,0.858889,"POINT (0.858889 19.461389)","Mali","2012-01-17 00:00:00.000","2012-01-20 00:00:00.000"
"289",2012,1,19.461389,0.858889,"POINT (0.858889 19.461389)","Mali","2012-01-24 00:00:00.000","2012-01-24 00:00:00.000"
"290",2012,1,20.198611,1.011389,"POINT (1.011389 20.198611)","Mali","2012-02-14 00:00:00.000","2012-02-14 00:00:00.000"
"291",2012,1,16.271667,-0.044722,"POINT (-0.044722 16.271667)","Mali","2012-03-31 00:00:00.000","2012-03-31 00:00:00.000"
"292",2013,1,14.94329,-3.89474,"POINT (-3.89474 14.94329)","Mali","2013-01-09 00:00:00.000","2013-01-10 00:00:00.000"
"293",2013,1,14.94329,-3.89474,"POINT (-3.89474 14.94329)","Mali","2013-01-11 00:00:00.000","2013-01-12 00:00:00.000"
"294",2013,1,20,-3,"POINT (-3 20)","Mali","2013-01-11 00:00:00.000","2013-02-04 00:00:00.000"
"295",2013,1,15.00155,-2.94978,"POINT (-2.94978 15.00155)","Mali","2013-01-12 00:00:00.000","2013-01-12 00:00:00.000"
"296",2013,1,14.94329,-3.89474,"POINT (-3.89474 14.94329)","Mali","2013-01-13 00:00:00.000","2013-01-13 00:00:00.000"
"297",2013,1,14.94329,-3.89474,"POINT (-3.89474 14.94329)","Mali","2013-01-16 00:00:00.000","2013-01-17 00:00:00.000"
"298",2013,1,15.7118,-4.9118,"POINT (-4.9118 15.7118)","Mali","2013-01-20 00:00:00.000","2013-01-20 00:00:00.000"
"299",2013,1,19.862778,1.234167,"POINT (1.234167 19.862778)","Mali","2013-02-19 00:00:00.000","2013-03-25 00:00:00.000"
"300",2013,1,20,2,"POINT (2 20)","Mali","2013-02-19 00:00:00.000","2013-02-19 00:00:00.000"
"301",2013,1,20,2,"POINT (2 20)","Mali","2013-02-20 00:00:00.000","2013-02-20 00:00:00.000"
"302",2013,1,19.862778,1.234167,"POINT (1.234167 19.862778)","Mali","2013-02-22 00:00:00.000","2013-02-22 00:00:00.000"
"303",2013,1,20.01361,2.26306,"POINT (2.26306 20.01361)","Mali","2013-04-29 00:00:00.000","2013-04-29 00:00:00.000"
"304",2014,1,18.441111,1.407778,"POINT (1.407778 18.441111)","Mali","2014-04-24 00:00:00.000","2014-04-25 00:00:00.000"
"305",2014,1,18.441111,1.407778,"POINT (1.407778 18.441111)","Mali","2014-10-07 00:00:00.000","2014-10-07 00:00:00.000"
"306",2015,1,15.2807,-5.5549,"POINT (-5.5549 15.2807)","Mali","2015-01-05 00:00:00.000","2015-01-05 00:00:00.000"
"307",2015,1,19.116667,1.75,"POINT (1.75 19.116667)","Mali","2015-01-31 00:00:00.000","2015-01-31 00:00:00.000"
"308",2015,1,20,-3,"POINT (-3 20)","Mali","2015-05-18 00:00:00.000","2015-05-18 00:00:00.000"
"309",2015,1,12.65,-8,"POINT (-8 12.65)","Mali","2015-05-25 00:00:00.000","2015-05-25 00:00:00.000"
"310",2015,1,10.31667,-6.06667,"POINT (-6.06667 10.31667)","Mali","2015-06-10 00:00:00.000","2015-06-10 00:00:00.000"
"311",2015,1,15.168751,-7.284659,"POINT (-7.2846595318 15.1687511371)","Mali","2015-06-27 00:00:00.000","2015-06-27 00:00:00.000"
"312",2015,1,10.430563,-6.843694,"POINT (-6.843694 10.430563)","Mali","2015-07-01 00:00:00.000","2015-07-01 00:00:00.000"
"313",2015,1,10.430563,-6.843694,"POINT (-6.843694 10.430563)","Mali","2015-07-16 00:00:00.000","2015-07-16 00:00:00.000"
"314",2015,1,18.441111,1.407778,"POINT (1.407778 18.441111)","Mali","2015-11-28 00:00:00.000","2015-11-28 00:00:00.000"
"315",2015,1,14.2526,-5.993,"POINT (-5.993 14.2526)","Mali","2015-12-13 00:00:00.000","2015-12-13 00:00:00.000"
"316",2016,1,18.441111,1.407778,"POINT (1.407778 18.441111)","Mali","2016-02-12 00:00:00.000","2016-02-12 00:00:00.000"
"317",2016,1,15.85207,-2.78604,"POINT (-2.78604 15.85207)","Mali","2016-03-28 00:00:00.000","2016-03-28 00:00:00.000"
"318",2016,1,18.45306,0.62694,"POINT (0.62694 18.45306)","Mali","2016-04-01 00:00:00.000","2016-04-01 00:00:00.000"
"319",2016,1,15.07658,-2.21976,"POINT (-2.21976 15.07658)","Mali","2016-04-12 00:00:00.000","2016-04-13 00:00:00.000"
"320",2016,1,20.198611,1.011389,"POINT (1.011389 20.198611)","Mali","2016-04-12 00:00:00.000","2016-04-12 00:00:00.000"
"321",2016,1,19.116667,1.75,"POINT (1.75 19.116667)","Mali","2016-04-15 00:00:00.000","2016-04-15 00:00:00.000"
"322",2016,1,16.602794,-3.399788,"POINT (-3.399788 16.602794)","Mali","2016-04-23 00:00:00.000","2016-04-23 00:00:00.000"
"323",2016,1,18.441111,1.407778,"POINT (1.407778 18.441111)","Mali","2016-05-16 00:00:00.000","2016-05-16 00:00:00.000"
"324",2016,1,19.461389,0.858889,"POINT (0.858889 19.461389)","Mali","2016-05-18 00:00:00.000","2016-05-18 00:00:00.000"
"325",2016,1,15.52951,-1.26584,"POINT (-1.26584 15.52951)","Mali","2016-06-20 00:00:00.000","2016-06-20 00:00:00.000"
"326",2016,1,15.2807,-5.5549,"POINT (-5.5549 15.2807)","Mali","2016-07-19 00:00:00.000","2016-07-19 00:00:00.000"
"327",2016,1,15.391186,-1.435252,"POINT (-1.435252 15.391186)","Mali","2016-07-29 00:00:00.000","2016-07-30 00:00:00.000"
"328",2016,1,19.461389,0.858889,"POINT (0.858889 19.461389)","Mali","2016-08-07 00:00:00.000","2016-08-07 00:00:00.000"
"329",2016,1,14.77995,-4.09297,"POINT (-4.09297 14.77995)","Mali","2016-08-07 00:00:00.000","2016-08-09 00:00:00.000"
"330",2016,1,15.819607,-1.291135,"POINT (-1.291135 15.819607)","Mali","2016-09-19 00:00:00.000","2016-09-19 00:00:00.000"
"331",2016,1,19.461389,0.858889,"POINT (0.858889 19.461389)","Mali","2016-10-03 00:00:00.000","2016-10-03 00:00:00.000"
"332",2016,1,14.884053,-5.968576,"POINT (-5.968576 14.884053)","Mali","2016-10-13 00:00:00.000","2016-10-13 00:00:00.000"
"333",2016,1,18.441111,1.407778,"POINT (1.407778 18.441111)","Mali","2016-11-04 00:00:00.000","2016-11-04 00:00:00.000"
"334",2016,1,15.00155,-2.94978,"POINT (-2.94978 15.00155)","Mali","2016-11-06 00:00:00.000","2016-11-06 00:00:00.000"
"335",2016,1,16.770456,-3.005588,"POINT (-3.005588 16.770456)","Mali","2016-11-20 00:00:00.000","2016-11-20 00:00:00.000"
"336",2016,1,14.2526,-5.993,"POINT (-5.993 14.2526)","Mali","2016-12-05 00:00:00.000","2016-12-05 00:00:00.000"
"337",2016,1,14.666667,-4,"POINT (-4 14.666667)","Mali","2016-12-20 00:00:00.000","2016-12-20 00:00:00.000"
"338",2017,1,19.461389,0.858889,"POINT (0.858889 19.461389)","Mali","2017-01-23 00:00:00.000","2017-01-23 00:00:00.000"
"339",2012,1,12.65,-8,"POINT (-8 12.65)","Mali","2012-04-30 00:00:00.000","2012-05-01 00:00:00.000"
"340",2012,1,12.74409,-8.07257,"POINT (-8.07257 12.74409)","Mali","2012-04-30 00:00:00.000","2012-05-01 00:00:00.000"
"341",2013,1,12.65,-8,"POINT (-8 12.65)","Mali","2013-02-08 00:00:00.000","2013-02-08 00:00:00.000"
"342",2013,1,14.94329,-3.89474,"POINT (-3.89474 14.94329)","Mali","2013-01-11 00:00:00.000","2013-01-12 00:00:00.000"
"343",2013,1,20,-3,"POINT (-3 20)","Mali","2013-01-11 00:00:00.000","2013-02-04 00:00:00.000"
"344",2013,1,15.00155,-2.94978,"POINT (-2.94978 15.00155)","Mali","2013-01-12 00:00:00.000","2013-01-12 00:00:00.000"
"345",2013,1,16.271667,-0.044722,"POINT (-0.044722 16.271667)","Mali","2013-01-13 00:00:00.000","2013-01-13 00:00:00.000"
"346",2013,1,16.271667,-0.044722,"POINT (-0.044722 16.271667)","Mali","2013-01-13 00:00:00.000","2013-01-13 00:00:00.000"
"347",2013,1,14.94329,-3.89474,"POINT (-3.89474 14.94329)","Mali","2013-01-16 00:00:00.000","2013-01-17 00:00:00.000"
"348",2013,1,16.19465,-0.028307,"POINT (-0.028307 16.19465)","Mali","2013-01-26 00:00:00.000","2013-01-26 00:00:00.000"
"349",2013,1,16.271667,-0.044722,"POINT (-0.044722 16.271667)","Mali","2013-01-26 00:00:00.000","2013-01-27 00:00:00.000"
"350",2013,1,15.06947,-2.40875,"POINT (-2.40875 15.06947)","Mali","2013-01-31 00:00:00.000","2013-01-31 00:00:00.000"
"351",2013,1,15.886806,-1.219063,"POINT (-1.219063 15.886806)","Mali","2013-02-06 00:00:00.000","2013-02-06 00:00:00.000"
"352",2013,1,16.271667,-0.044722,"POINT (-0.044722 16.271667)","Mali","2013-02-08 00:00:00.000","2013-02-08 00:00:00.000"
"353",2013,1,16.271667,-0.044722,"POINT (-0.044722 16.271667)","Mali","2013-02-09 00:00:00.000","2013-02-09 00:00:00.000"
"354",2013,1,16.271667,-0.044722,"POINT (-0.044722 16.271667)","Mali","2013-02-10 00:00:00.000","2013-02-10 00:00:00.000"
"355",2013,1,16.271667,-0.044722,"POINT (-0.044722 16.271667)","Mali","2013-02-20 00:00:00.000","2013-02-21 00:00:00.000"
"356",2013,1,18.441111,1.407778,"POINT (1.407778 18.441111)","Mali","2013-02-21 00:00:00.000","2013-02-21 00:00:00.000"
"357",2013,1,16.271667,-0.044722,"POINT (-0.044722 16.271667)","Mali","2013-02-22 00:00:00.000","2013-02-22 00:00:00.000"
"358",2013,1,21.19006,1.04304,"POINT (1.04304 21.19006)","Mali","2013-02-24 00:00:00.000","2013-02-24 00:00:00.000"
"359",2013,1,16.30611,0.7175,"POINT (0.7175 16.30611)","Mali","2013-03-01 00:00:00.000","2013-03-03 00:00:00.000"
"360",2013,1,16.54167,0.90778,"POINT (0.90778 16.54167)","Mali","2013-03-06 00:00:00.000","2013-03-06 00:00:00.000"
"361",2013,1,16.72237,0.43984,"POINT (0.43984 16.72237)","Mali","2013-03-14 00:00:00.000","2013-03-19 00:00:00.000"
"362",2013,1,16.770456,-3.005588,"POINT (-3.005588 16.770456)","Mali","2013-03-20 00:00:00.000","2013-03-21 00:00:00.000"
"363",2013,1,16.271667,-0.044722,"POINT (-0.044722 16.271667)","Mali","2013-03-24 00:00:00.000","2013-03-24 00:00:00.000"
"364",2013,1,16.770456,-3.005588,"POINT (-3.005588 16.770456)","Mali","2013-04-01 00:00:00.000","2013-04-10 00:00:00.000"
"365",2013,1,18.441111,1.407778,"POINT (1.407778 18.441111)","Mali","2013-04-12 00:00:00.000","2013-04-12 00:00:00.000"
"366",2013,1,16.605278,-0.10611,"POINT (-0.106110998 16.60527802)","Mali","2013-05-04 00:00:00.000","2013-05-04 00:00:00.000"
"367",2013,1,15.9182,2.4022,"POINT (2.4022 15.9182)","Mali","2013-05-10 00:00:00.000","2013-05-10 00:00:00.000"
"368",2013,1,15.819607,-1.291135,"POINT (-1.291135 15.819607)","Mali","2013-05-10 00:00:00.000","2013-05-10 00:00:00.000"
"369",2013,1,15.7118,-4.9118,"POINT (-4.9118 15.7118)","Mali","2013-08-11 00:00:00.000","2013-08-11 00:00:00.000"
"370",2009,1,16.770456,-3.005588,"POINT (-3.005588 16.770456)","Mali","2009-06-10 00:00:00.000","2009-06-10 00:00:00.000"
"371",2009,1,19.45,0.366667,"POINT (0.366667 19.45)","Mali","2009-06-16 00:00:00.000","2009-06-16 00:00:00.000"
"372",2009,1,16.770456,-3.005588,"POINT (-3.005588 16.770456)","Mali","2009-07-04 00:00:00.000","2009-07-04 00:00:00.000"
"373",2009,1,16.770456,-3.005588,"POINT (-3.005588 16.770456)","Mali","2009-07-05 00:00:00.000","2009-07-13 00:00:00.000"
"374",2009,1,20,-3,"POINT (-3 20)","Mali","2009-07-09 00:00:00.000","2009-07-16 00:00:00.000"
"375",2011,1,14.721761,-9.464722,"POINT (-9.464722 14.721761)","Mali","2011-06-24 00:00:00.000","2011-06-25 00:00:00.000"
"376",2011,1,14.721761,-9.464722,"POINT (-9.464722 14.721761)","Mali","2011-06-28 00:00:00.000","2011-06-28 00:00:00.000"
"377",2011,1,14.721761,-9.464722,"POINT (-9.464722 14.721761)","Mali","2011-10-20 00:00:00.000","2011-10-20 00:00:00.000"
"378",2013,1,20,-3,"POINT (-3 20)","Mali","2013-01-11 00:00:00.000","2013-02-04 00:00:00.000"
"379",2013,1,14.94329,-3.89474,"POINT (-3.89474 14.94329)","Mali","2013-01-11 00:00:00.000","2013-01-12 00:00:00.000"
"380",2013,1,15.00155,-2.94978,"POINT (-2.94978 15.00155)","Mali","2013-01-12 00:00:00.000","2013-01-12 00:00:00.000"
"381",2013,1,14.6937,-6.0197,"POINT (-6.0197 14.6937)","Mali","2013-01-15 00:00:00.000","2013-01-15 00:00:00.000"
"382",2013,1,14.94329,-3.89474,"POINT (-3.89474 14.94329)","Mali","2013-01-16 00:00:00.000","2013-01-17 00:00:00.000"
"383",2013,1,14.6937,-6.0197,"POINT (-6.0197 14.6937)","Mali","2013-01-16 00:00:00.000","2013-01-18 00:00:00.000"
"384",2013,1,15.7118,-4.9118,"POINT (-4.9118 15.7118)","Mali","2013-01-20 00:00:00.000","2013-01-20 00:00:00.000"
"385",2013,1,19.862778,1.234167,"POINT (1.234167 19.862778)","Mali","2013-02-19 00:00:00.000","2013-03-25 00:00:00.000"
"386",2013,1,20,2,"POINT (2 20)","Mali","2013-02-19 00:00:00.000","2013-02-19 00:00:00.000"
"387",2013,1,20,2,"POINT (2 20)","Mali","2013-02-20 00:00:00.000","2013-02-20 00:00:00.000"
"388",2013,1,19.862778,1.234167,"POINT (1.234167 19.862778)","Mali","2013-02-22 00:00:00.000","2013-02-22 00:00:00.000"
"389",2013,1,19.461389,0.858889,"POINT (0.858889 19.461389)","Mali","2013-02-23 00:00:00.000","2013-02-23 00:00:00.000"
"390",2013,1,19.862778,1.234167,"POINT (1.234167 19.862778)","Mali","2013-02-28 00:00:00.000","2013-03-04 00:00:00.000"
